X,Y,OBJECTID,VENUEID,NAME,ADDRESS,CITY,STATE,ZIP,ZIP4,TELEPHONE,TYPE,STATUS,POPULATION,COUNTY,COUNTYFIPS,COUNTRY,LATITUDE,LONGITUDE,NAICS_CODE,NAICS_DESC,SOURCE
-9761883.333,5170787.085,80,107,RYAN FIELD,1501 CENTRAL STREET,EVANSTON,IL,60208,840,(847) 491-7887,SINGLE USE,OPEN,49256,COOK,27031,USA,42.06544,-87.69249,711310,"PROMOTERS OF PERFORMING ARTS, SPORTS, AND SIMILAR EVENTS WITH FACILITIES",https://nusports.com/facilities/?id=1
-9667279.577,3963394.176,81,108,LEGION FIELD,400 GRAYMONT AVENUE WEST,BIRMINGHAM,AL,35204,4008,(205) 254-2391,SINGLE USE,OPEN,71594,JEFFERSON,22051,USA,33.51149,-86.84265,711310,"PROMOTERS OF PERFORMING ARTS, SPORTS, AND SIMILAR EVENTS WITH FACILITIES",https://www.birminghamal.gov/parks-and-recreation/legion-field/
-9746072.626,3922897.244,82,109,BRYANT-DENNY STADIUM,920 PAUL W. BRYANT DRIVE,TUSCALOOSA,AL,35401,NOT AVAILABLE,(205) 348-2262,SINGLE USE,OPEN,101821,TUSCALOOSA,1125,USA,33.20764,-87.55046,711310,"PROMOTERS OF PERFORMING ARTS, SPORTS, AND SIMILAR EVENTS WITH FACILITIES",https://rolltide.com/sports/2016/6/10/facilities-bryant-denny-html.aspx
-9516612.996,3842620.902,83,110,JORDAN-HARE STADIUM,251 SOUTH DONAHUE DRIVE,AUBURN,AL,36849,NOT AVAILABLE,(334) 844-4750,SINGLE USE,OPEN,87451,LEE,48287,USA,32.60219984,-85.48918907,711310,"PROMOTERS OF PERFORMING ARTS, SPORTS, AND SIMILAR EVENTS WITH FACILITIES",https://auburntigers.com/sports/2018/6/11/facilities-jordan-hare-stadium-html.aspx
-9568114.752,3737031.6,84,111,VETERANS MEMORIAL STADIUM,SOUTH GEORGE WALLACE DR AND MELTON CARTER DR,TROY,AL,36081,NOT AVAILABLE,NOT AVAILABLE,SINGLE USE,OPEN,30402,PIKE,28113,USA,31.79958424,-85.95183722,711310,"PROMOTERS OF PERFORMING ARTS, SPORTS, AND SIMILAR EVENTS WITH FACILITIES",http://troytrojans.com/sports/2013/12/4/FB_1204132527.aspx?id=314
-10483951.64,4309994.5,85,112,DONALD W. REYNOLDS RAZORBACK STADIUM,350 N RAZORBACK RD,FAYETTEVILLE,AR,72701,NOT AVAILABLE,(479) 575-7641,SINGLE USE,OPEN,72000,WASHINGTON,48477,USA,36.06809,-94.17894,711310,"PROMOTERS OF PERFORMING ARTS, SPORTS, AND SIMILAR EVENTS WITH FACILITIES",http://arkansasrazorbacks.com/page/donald-w-reynolds-razorback-stadium
-10278138.6,4129938.509,86,113,WAR MEMORIAL STADIUM (ARKASAS),1 STADIUM DRIVE,LITTLE ROCK,AR,72205,NOT AVAILABLE,(501) 663-6385,SINGLE USE,OPEN,54120,PULASKI,5119,USA,34.74985002,-92.33008998,711310,"PROMOTERS OF PERFORMING ARTS, SPORTS, AND SIMILAR EVENTS WITH FACILITIES",https://www.wmstadium.com/
-9882700.603,5151090.604,87,114,HUSKIE STADIUM,1245 STADIUM DRIVE SOUTH,DEKALB,IL,60115,NOT AVAILABLE,(815) 243-1824,SINGLE USE,OPEN,24000,DEKALB,29063,USA,41.93395,-88.77781,711310,"PROMOTERS OF PERFORMING ARTS, SPORTS, AND SIMILAR EVENTS WITH FACILITIES",https://niuhuskies.com/facilities/?id=6
-9631986.846,4747615.734,88,115,MEMORIAL STADIUM (INDIANA),701 EAST 17TH STREET,BLOOMINGTON,IN,47408,NOT AVAILABLE,(812) 855-1966,SINGLE USE,OPEN,52656,MONROE,55081,USA,39.18089,-86.52561,711310,"PROMOTERS OF PERFORMING ARTS, SPORTS, AND SIMILAR EVENTS WITH FACILITIES",https://iuhoosiers.com/facilities/?id=6
-9675714.255,4929274.754,89,116,ROSS-ADE STADIUM,850 STEVEN BEERING DRIVE,WEST LAFAYETTE,IN,47907,NOT AVAILABLE,(765) 494-3189,SINGLE USE,OPEN,57236,TIPPECANOE,18157,USA,40.43443,-86.91842,711310,"PROMOTERS OF PERFORMING ARTS, SPORTS, AND SIMILAR EVENTS WITH FACILITIES",https://purduesports.com/facilities/?id=1
-9599513.837,5115903.274,90,117,NOTRE DAME STADIUM,2010 MOOSE KRAUSE CIRCLE,NOTRE DAME,IN,46637,NOT AVAILABLE,(574) 631-7356,SINGLE USE,OPEN,80795,SAINT JOSEPH,18141,USA,41.69837,-86.2339,711310,"PROMOTERS OF PERFORMING ARTS, SPORTS, AND SIMILAR EVENTS WITH FACILITIES",http://www.und.com/facilities/notre-dame-stadium.html
-9508553.568,4897377.721,91,118,SCHEUMANN STADIUM,3300 TILLOTSON AVENUE,MUNCIE,IN,47304,NOT AVAILABLE,(765) 285-8251,SINGLE USE,OPEN,22500,DELAWARE,19055,USA,40.21598,-85.41679,711310,"PROMOTERS OF PERFORMING ARTS, SPORTS, AND SIMILAR EVENTS WITH FACILITIES",https://ballstatesports.com/facilities/?id=9
-10602773.9,4716379.685,92,119,DAVID BOOTH KANSAS MEMORIAL STADIUM,1017 WEST 11TH STREET,LAWRENCE,KS,66044,NOT AVAILABLE,(785) 864-3141,SINGLE USE,OPEN,50071,DOUGLAS,32005,USA,38.96304652,-95.24633851,711310,"PROMOTERS OF PERFORMING ARTS, SPORTS, AND SIMILAR EVENTS WITH FACILITIES",https://kuathletics.com/sports/2013/6/27/facilities-memorial-stadium.aspx?id=201
-10752777.08,4750647.782,93,120,BILL SYNDER FAMILY FOOTBALL STADIUM,1800 COLLEGE AVENUE,MANHATTAN,KS,66502,3308,(785) 532-5876,SINGLE USE,OPEN,50000,RILEY,20161,USA,39.202,-96.59384,711310,"PROMOTERS OF PERFORMING ARTS, SPORTS, AND SIMILAR EVENTS WITH FACILITIES",http://www.kstatesports.com/sports/2015/6/22/_131476205109639392.aspx?id=210
-9546624.834,4608553.55,94,121,CARDINAL STADIUM,2800 SOUTH FLOYD STREET,LOUISVILLE,KY,40209,NOT AVAILABLE,(502) 852-2779,SINGLE USE,OPEN,61000,JEFFERSON,22051,USA,38.2059,-85.75879,711310,"PROMOTERS OF PERFORMING ARTS, SPORTS, AND SIMILAR EVENTS WITH FACILITIES",http://www.gocards.com/facilities/lou-facilities-papajohns-cardinal-stadium.html
-9407072.494,4582638.71,95,122,KROGER FIELD,1540 UNIVERSITY DRIVE,LEXINGTON,KY,40506,222,(859) 257-9000,SINGLE USE,OPEN,61000,FAYETTE,48149,USA,38.02274,-84.50517,711310,"PROMOTERS OF PERFORMING ARTS, SPORTS, AND SIMILAR EVENTS WITH FACILITIES",https://ukathletics.com/sports/2017/8/7/kroger-field.aspx?id=530
-10150534.18,3556623.17,96,124,TIGER STADIUM,WEST STADIUM ROAD,BATON ROUGE,LA,70802,NOT AVAILABLE,(225) 578-2184,SINGLE USE,OPEN,102321,EAST BATON ROUGE,22033,USA,30.41203,-91.1838,711310,"PROMOTERS OF PERFORMING ARTS, SPORTS, AND SIMILAR EVENTS WITH FACILITIES",http://www.lsusports.net/ViewArticle.dbml?ATCLID=177159
-10246036.29,3531326.92,97,125,CAJUN FIELD,2351 W CONGRESS STREET,LAFAYETTE,LA,70506,NOT AVAILABLE,(337) 265-2100,SINGLE USE,OPEN,41426,LAFAYETTE,22055,USA,30.21586,-92.04171,711310,"PROMOTERS OF PERFORMING ARTS, SPORTS, AND SIMILAR EVENTS WITH FACILITIES",http://www.ragincajuns.com/sports/2012/8/14/Cajun%20Field.aspx?id=504
-10248739.13,3833205.679,98,126,JPS FIELD AT MALONE STADIUM,WARHAWK WAY AND NORTHEAST DRIVE,MONROE,LA,71203,NOT AVAILABLE,NOT AVAILABLE,SINGLE USE,OPEN,30427,OUACHITA,5103,USA,32.53092,-92.06599,711310,"PROMOTERS OF PERFORMING ARTS, SPORTS, AND SIMILAR EVENTS WITH FACILITIES",https://ulmwarhawks.com/news/2012/3/30/205406235.aspx
-10314410.6,3833363.621,99,127,JOE AILLET STADIUM,1450 W ALABAMA AVE,RUSTON,LA,71272,NOT AVAILABLE,(318) 257-3631,SINGLE USE,OPEN,28019,LINCOLN,32017,USA,32.5321162,-92.65592686,711310,"PROMOTERS OF PERFORMING ARTS, SPORTS, AND SIMILAR EVENTS WITH FACILITIES",https://latechsports.com/facilities/?id=4
-7922211.843,5211311.57,100,128,ALUMNI STADIUM,CAMPANELLA WAY,CHESTNUT HILL,MA,2467,NOT AVAILABLE,(617) 552-8520,SINGLE USE,OPEN,44500,SUFFOLK,25025,USA,42.33511891,-71.16643983,711310,"PROMOTERS OF PERFORMING ARTS, SPORTS, AND SIMILAR EVENTS WITH FACILITIES",https://bceagles.com/facilities/?id=2
-8565713.105,4720263.61,101,129,CAPITAL ONE FIELD AT MARYLAND STADIUM,STADIUM DRIVE AND VALLEY DRIVE,COLLEGE PARK,MD,20742,NOT AVAILABLE,(301) 314-7070,SINGLE USE,OPEN,54000,PRINCE GEORGE'S,24033,USA,38.99017002,-76.94711002,711310,"PROMOTERS OF PERFORMING ARTS, SPORTS, AND SIMILAR EVENTS WITH FACILITIES",http://www.umterps.com/ViewArticle.dbml?ATCLID=208133544
-8516726.961,4719487.376,102,130,NAVY-MARINE CORPS MEMORIAL STADIUM,550 TAYLOR AVE,ANNAPOLIS,MD,21401,2220,(410) 263-4783,SINGLE USE,OPEN,35000,ANNE ARUNDEL,24003,USA,38.98475,-76.50706,711310,"PROMOTERS OF PERFORMING ARTS, SPORTS, AND SIMILAR EVENTS WITH FACILITIES",https://navysports.com/sports/2018/5/23/facilities-memorial-stadium-html.aspx
-9322867.894,5200889.397,103,131,MICHIGAN STADIUM,1201 SOUTH MAIN STREET,ANN ARBOR,MI,48104,3722,(734) 647-2583,SINGLE USE,OPEN,107601,WASHTENAW,26161,USA,42.26587226,-83.74874721,711310,"PROMOTERS OF PERFORMING ARTS, SPORTS, AND SIMILAR EVENTS WITH FACILITIES",https://mgoblue.com/sports/2017/6/16/facilities-michigan-stadium-html.aspx
-9404812.708,5270687.651,104,132,SPARTAN STADIUM (MICHIGAN),STADIUM ROAD AND RED CEDAR ROAD,EAST LANSING,MI,48824,NOT AVAILABLE,(517) 355-1855,SINGLE USE,OPEN,75005,INGHAM,26065,USA,42.72817,-84.48487,711310,"PROMOTERS OF PERFORMING ARTS, SPORTS, AND SIMILAR EVENTS WITH FACILITIES",http://www.msuspartans.com/facilities/spartan-stadium.html
-9436644.517,5400308.884,105,133,KELLY/SHORTS STADIUM,2300 EAST CAMPUS DRIVE,MOUNT PLEASANT,MI,48858,NOT AVAILABLE,(989) 774-2842,SINGLE USE,OPEN,30255,ISABELLA,26073,USA,43.57762,-84.77082,711310,"PROMOTERS OF PERFORMING ARTS, SPORTS, AND SIMILAR EVENTS WITH FACILITIES",https://cmuchippewas.com/sports/2018/7/6/facilities-football-facilities-html.aspx
-9311583.748,5199392.443,106,134,RYNEARSON STADIUM,184 WESTVIEW STREET,YPSILANTI,MI,48197,NOT AVAILABLE,(734) 487-1029,SINGLE USE,OPEN,30200,WASHTENAW,26161,USA,42.25592,-83.64738,711310,"PROMOTERS OF PERFORMING ARTS, SPORTS, AND SIMILAR EVENTS WITH FACILITIES",http://www.emueagles.com/sports/2005/11/8/RynearsonStadium.aspx?id=38
-9529061.959,5203879.983,107,135,WALDO STADIUM,1903 W MICHIGAN AVENUE,KALAMAZOO,MI,49008,NOT AVAILABLE,(269) 387-3061,SINGLE USE,OPEN,30200,KALAMAZOO,26077,USA,42.28575,-85.60102001,711310,"PROMOTERS OF PERFORMING ARTS, SPORTS, AND SIMILAR EVENTS WITH FACILITIES",https://wmubroncos.com/facilities/?id=4
-10278483.69,4712486.797,108,136,FAUROT FIELD AT MEMORIAL STADIUM,600 E STADIUM BLVD,COLUMBIA,MO,65201,NOT AVAILABLE,(573) 882-6501,SINGLE USE,OPEN,71168,BOONE,31011,USA,38.93585,-92.33319,711310,"PROMOTERS OF PERFORMING ARTS, SPORTS, AND SIMILAR EVENTS WITH FACILITIES",https://mutigers.com/facilities/?id=1
-9944307.036,3675546.261,109,137,M.M. ROBERTS STADIUM,118 COLLEGE DRIVE,HATTIESBURG,MS,39406,1,(601) 266-1000,SINGLE USE,OPEN,36000,FORREST,28035,USA,31.32897,-89.33123,711310,"PROMOTERS OF PERFORMING ARTS, SPORTS, AND SIMILAR EVENTS WITH FACILITIES",https://southernmiss.com/sports/2018/6/21/_facilities_roberts_stadium_html.aspx?id=1216
-9884433.705,3956036.984,110,138,DAVIS WADE STADIUM,90 B.S. HOOD ROAD,STARKVILLE,MS,39759,NOT AVAILABLE,(662) 325-2323,SINGLE USE,OPEN,61337,OKTIBBEHA,28105,USA,33.45636761,-88.79337872,711310,"PROMOTERS OF PERFORMING ARTS, SPORTS, AND SIMILAR EVENTS WITH FACILITIES",https://hailstate.com/sports/2007/6/16/925427.aspx
-9966900.439,4077511.279,111,139,VAUGHT-HEMINGWAY STADIUM,ALL-AMERICAN AND HILL DRIVE,OXFORD,MS,38677,NOT AVAILABLE,(662) 236-1931,SINGLE USE,OPEN,64038,LAFAYETTE,22055,USA,34.36198,-89.53419,711310,"PROMOTERS OF PERFORMING ARTS, SPORTS, AND SIMILAR EVENTS WITH FACILITIES",http://www.olemisssports.com/facilities/ole-facilities-hemingway.html
-8763011.316,4273242.146,112,140,CARTER-FINLEY STADIUM,4600 TRINITY ROAD,RALEIGH,NC,27607,3924,(919) 834-4000,SINGLE USE,OPEN,55571,WAKE,37183,USA,35.80077,-78.71947,711310,"PROMOTERS OF PERFORMING ARTS, SPORTS, AND SIMILAR EVENTS WITH FACILITIES",https://projects.ncsu.edu/facilities/buildings/carter-finley.html
-8933895.64,4318601.13,113,141,BB&T FIELD,411 DEACON BOULEVARD,WINSTON-SALEM,NC,27105,NOT AVAILABLE,(336) 758-3322,SINGLE USE,OPEN,31500,FORSYTH,13117,USA,36.13056,-80.25455,711310,"PROMOTERS OF PERFORMING ARTS, SPORTS, AND SIMILAR EVENTS WITH FACILITIES",http://www.wakeforestsports.com/facilities/wake-bbt-field.html
-8799570.863,4287824.003,114,142,KENAN MEMORIAL STADIUM,78 STADIUM DRIVE,CHAPEL HILL,NC,27514,NOT AVAILABLE,(919) 966-2575,SINGLE USE,OPEN,51000,ORANGE,48361,USA,35.90694,-79.04789,711310,"PROMOTERS OF PERFORMING ARTS, SPORTS, AND SIMILAR EVENTS WITH FACILITIES",https://goheels.com/news/2012/7/15/205498261.aspx
-8787753.186,4299978.806,115,143,WALLACE WADE STADIUM,FRANK BASSET DRIVE,DURHAM,NC,27706,NOT AVAILABLE,(919) 684-4112,SINGLE USE,OPEN,40004,DURHAM,37063,USA,35.99533,-78.94173,711310,"PROMOTERS OF PERFORMING ARTS, SPORTS, AND SIMILAR EVENTS WITH FACILITIES",http://www.goduke.com/ViewArticle.dbml?ATCLID=218252
-8612261.348,4245237.388,116,144,DOWDY-FINKLEN STADIUM,100 FICKLEN DRIVE,GREENVILLE,NC,27858,4353,(252) 328-6131,SINGLE USE,OPEN,50000,PITT,37147,USA,35.59647,-77.36526,711310,"PROMOTERS OF PERFORMING ARTS, SPORTS, AND SIMILAR EVENTS WITH FACILITIES",https://ecupirates.com/facilities/?id=1
-10765218.15,4985919.051,117,145,MEMORIAL STADIUM (NEBRASKA),600 STADIUM DRIVE,LINCOLN,NE,68508,NOT AVAILABLE,(402) 472-2263,SINGLE USE,OPEN,85458,LANCASTER,31109,USA,40.82062,-96.7056,711310,"PROMOTERS OF PERFORMING ARTS, SPORTS, AND SIMILAR EVENTS WITH FACILITIES",http://www.huskers.com/ViewArticle.dbml?ATCLID=734
-8289438.165,4940855.954,118,146,HIGHPOINT.COM STADIUM,1 SCARLET KNIGHT WAY,HIGHLAND PARK,NJ,8854,8016,(732) 445-5100,SINGLE USE,OPEN,52454,MIDDLESEX,25017,USA,40.51357,-74.46529,711310,"PROMOTERS OF PERFORMING ARTS, SPORTS, AND SIMILAR EVENTS WITH FACILITIES",https://scarletknights.com/facilities/?id=2
-11869804.72,4172984.468,119,147,DREAMSTYLE STADIUM,1300 UNIVERSITY BOULEVARD SE,ALBUQUERQUE,NM,87131,NOT AVAILABLE,(505) 925-5858,SINGLE USE,OPEN,39224,BERNALILLO,35001,USA,35.06696,-106.62827,711310,"PROMOTERS OF PERFORMING ARTS, SPORTS, AND SIMILAR EVENTS WITH FACILITIES",https://golobos.com/sports/2015/5/12/GEN_2014010114.aspx
-11882363.79,3800071.324,120,148,AGGIE MEMORIAL STADIUM,STEWART STREET AND PAYNE STREET,LAS CRUCES,NM,88003,NOT AVAILABLE,(575) 646-1420,SINGLE USE,OPEN,30343,DONA ANA,35013,USA,32.27962,-106.74109,711310,"PROMOTERS OF PERFORMING ARTS, SPORTS, AND SIMILAR EVENTS WITH FACILITIES",https://nmstatesports.com/sports/2015/7/30/GEN_2014010156.aspx
-12803600.48,4312495.738,121,149,SAM BOYD STADIUM,7000 EAST RUSSELL ROAD,LAS VEGAS,NV,89122,8338,(702) 895-3761,SINGLE USE,OPEN,35500,CLARK,32003,USA,36.08625,-115.0167,711310,"PROMOTERS OF PERFORMING ARTS, SPORTS, AND SIMILAR EVENTS WITH FACILITIES",https://unlvrebels.com/sports/2018/5/18/facilities-unlv-m-footbl-boyd-html.aspx
-13338027.54,4800318.724,122,150,MACKAY STADIUM,EAST STADIUM WAY,RENO,NV,89512,NOT AVAILABLE,(775) 348-7225,SINGLE USE,OPEN,30000,WASHOE,32031,USA,39.54692,-119.81754,711310,"PROMOTERS OF PERFORMING ARTS, SPORTS, AND SIMILAR EVENTS WITH FACILITIES",https://nevadawolfpack.com/facilities/?id=14
-8475453.324,5317488.762,123,379,CARRIER DOME,FORESTRY DRIVE AND CROUSE DRIVE,SYRACUSE,NY,13210,NOT AVAILABLE,(315) 443-4634,MULTIUSE,OPEN,49250,ONONDAGA,36067,USA,43.03623468,-76.13629261,711310,"PROMOTERS OF PERFORMING ARTS, SPORTS, AND SIMILAR EVENTS WITH FACILITIES",https://cuse.com/sports/2001/8/7/carrierdome.aspx
-8233649.289,5069672.875,124,152,MICHIE STADIUM,700 MILLS ROAD,WEST POINT,NY,10996,NOT AVAILABLE,(845) 446-4996,SINGLE USE,OPEN,38000,ORANGE,48361,USA,41.38754,-73.96413,711310,"PROMOTERS OF PERFORMING ARTS, SPORTS, AND SIMILAR EVENTS WITH FACILITIES",https://goarmywestpoint.com/sports/2015/3/6/GEN_2014010113.aspx?path=football
-8769471.186,5311839.425,125,153,UB STADIUM,AUGSPURGER AND WEBSTER ROAD,AMHERST,NY,14228,NOT AVAILABLE,(716) 645-6900,SINGLE USE,OPEN,30270,ERIE,39043,USA,42.99913,-78.7775,711310,"PROMOTERS OF PERFORMING ARTS, SPORTS, AND SIMILAR EVENTS WITH FACILITIES",http://www.ubbulls.com/facilities/ubstadium
-9241712.956,4866186.416,126,154,OHIO STADIUM,411 WOODY HAYES DRIVE,COLUMBUS,OH,43210,NOT AVAILABLE,(614) 292-6330,SINGLE USE,OPEN,104944,FRANKLIN,53021,USA,40.00168,-83.01972,711310,"PROMOTERS OF PERFORMING ARTS, SPORTS, AND SIMILAR EVENTS WITH FACILITIES",http://ohiostatebuckeyes.com/sports/m-footbl/facilities/ohio-stadium/
-9408298.121,4740483.744,127,155,NIPPERT STADIUM,2700 BEARCATS WAY,CINCINNATI,OH,45221,NOT AVAILABLE,(513) 556-2287,MULTIUSE,OPEN,40000,HAMILTON,20075,USA,39.13121,-84.51618,711310,"PROMOTERS OF PERFORMING ARTS, SPORTS, AND SIMILAR EVENTS WITH FACILITIES",http://www.gobearcats.com/sports/m-footbl/archive/080206aad.html
-9051769.622,5032877.627,128,156,DIX STADIUM,2227 SUMMIT ROAD,KENT,OH,44240,NOT AVAILABLE,(330) 672-2078,SINGLE USE,OPEN,25319,PORTAGE,55097,USA,41.13908,-81.31343,711310,"PROMOTERS OF PERFORMING ARTS, SPORTS, AND SIMILAR EVENTS WITH FACILITIES",https://kentstatesports.com/sports/2013/7/16/dix%20stadium.aspx?id=33
-9308811.893,5068264.893,129,157,DOYT PERRY STADIUM,STADIUM DRIVE,BOWLING GREEN,OH,43403,NOT AVAILABLE,(419) 372-7075,SINGLE USE,OPEN,24000,WOOD,55141,USA,41.37805,-83.62248,711310,"PROMOTERS OF PERFORMING ARTS, SPORTS, AND SIMILAR EVENTS WITH FACILITIES",http://www.bgsusports.com/mambo/index.php?Itemid=54&id=22&option=com_content&task=view
-9432425.508,4796366.821,130,158,FRED C. YAGER STADIUM,BONHAM ROAD AND SHADOW HILLS DRIVE,OXFORD,OH,45056,1846,(513) 529-1809,SINGLE USE,OPEN,24286,BUTLER,19023,USA,39.51954,-84.73292,711310,"PROMOTERS OF PERFORMING ARTS, SPORTS, AND SIMILAR EVENTS WITH FACILITIES",https://miamiredhawks.com/sports/2018/6/7/facilities-yager-stadium-guide-15-html.aspx
-9307822.826,5109778.137,131,159,GLASS BOWL,STADIUM DRIVE AND NORTH GLASS BOWL DRIVE,TOLEDO,OH,43606,NOT AVAILABLE,(419) 530-3790,SINGLE USE,OPEN,26248,LUCAS,19117,USA,41.65727353,-83.61359507,711310,"PROMOTERS OF PERFORMING ARTS, SPORTS, AND SIMILAR EVENTS WITH FACILITIES",https://utrockets.com/news/2007/10/3/Glass_Bowl_One_of_America_s_Great_Football_Stadiums.aspx
-9139656.36,4767758.368,132,160,PEDEN STADIUM,SOUTH GREEN DRIVE AND RICHLAND AVENUE,ATHENS,OH,45701,NOT AVAILABLE,(740) 593-4491,SINGLE USE,OPEN,24000,ATHENS,39009,USA,39.32101,-82.10293,711310,"PROMOTERS OF PERFORMING ARTS, SPORTS, AND SIMILAR EVENTS WITH FACILITIES",http://www.ohiobobcats.com/facilities/peden-stadium/index
-10805387.28,4317927.058,133,161,BOONE PICKENS STADIUM,WEST HALL OF FAME AVENUE AND HESTER STREET,STILLWATER,OK,74078,NOT AVAILABLE,(405) 744-7714,SINGLE USE,OPEN,56790,PAYNE,40119,USA,36.12566914,-97.0664454,711310,"PROMOTERS OF PERFORMING ARTS, SPORTS, AND SIMILAR EVENTS WITH FACILITIES",https://okstate.com/sports/2015/6/18/GEN_0618155302.aspx
-10847228.33,4191889.281,134,162,GAYLORD FAMILY-OKLAHOMA MEMORIAL STADIUM,SOUTH JENKINS AVENUE AND EAST BROOKS STREET,NORMAN,OK,73019,6010,(405) 325-2424,SINGLE USE,OPEN,83489,CLEVELAND,40027,USA,35.20584,-97.44231,711310,"PROMOTERS OF PERFORMING ARTS, SPORTS, AND SIMILAR EVENTS WITH FACILITIES",http://www.soonersports.com/ViewArticle.dbml?ATCLID=208803887
-10680410.51,4321125.037,135,163,SKELLY FIELD AT H.A. CHAPMAN STADIUM,3131 EAST 11TH STREET,TULSA,OK,74104,NOT AVAILABLE,(918) 631-4688,SINGLE USE,OPEN,30000,TULSA,40143,USA,36.14887,-95.94376,711310,"PROMOTERS OF PERFORMING ARTS, SPORTS, AND SIMILAR EVENTS WITH FACILITIES",https://tulsahurricane.com/news/2015/6/4/FB_0604152438.aspx
-13699923.21,5474463.803,136,164,AUTZEN STADIUM,2727 LEO HARRIS PARKWAY,EUGENE,OR,97401,NOT AVAILABLE,(541) 346-4461,SINGLE USE,OPEN,54000,LANE,41039,USA,44.05826852,-123.0685041,711310,"PROMOTERS OF PERFORMING ARTS, SPORTS, AND SIMILAR EVENTS WITH FACILITIES",http://www.goducks.com/ViewArticle.dbml?ATCLID=205174790
-13723623.79,5552439.883,137,165,RESER STADIUM,2600 SW WESTERN BOULEVARD,CORVALLIS,OR,97331,NOT AVAILABLE,(541) 737-2547,SINGLE USE,OPEN,45674,BENTON,53005,USA,44.55951,-123.28141,711310,"PROMOTERS OF PERFORMING ARTS, SPORTS, AND SIMILAR EVENTS WITH FACILITIES",http://www.osubeavers.com/ViewArticle.dbml?ATCLID=208342877
-8666899.181,4984676.133,138,166,BEAVER STADIUM,CURTIN ROAD AND PORTER ROAD,STATE COLLEGE,PA,16802,NOT AVAILABLE,(814) 863-1000,SINGLE USE,OPEN,106572,CENTRE,42027,USA,40.81217,-77.85608,711310,"PROMOTERS OF PERFORMING ARTS, SPORTS, AND SIMILAR EVENTS WITH FACILITIES",http://www.gopsusports.com/facilities/beaver-stadium.html
-9222060.613,4120307.091,139,169,MEMORIAL STADIUM (SOUTH CAROLINA),WILLIAMSON DRIVE AND AVENUE OF CHAMPIONS,CLEMSON,SC,29634,NOT AVAILABLE,(800) 253-6766,SINGLE USE,OPEN,80301,PICKENS,45077,USA,34.67873,-82.84318,711310,"PROMOTERS OF PERFORMING ARTS, SPORTS, AND SIMILAR EVENTS WITH FACILITIES",http://clemsontigers.com/death-valley/
-9019012.749,4025189.243,140,170,WILLIAMS BRICE STADIUM,1127 GEORGE ROGERS BOULEVARD,COLUMBIA,SC,29201,NOT AVAILABLE,(803) 777-4271,SINGLE USE,OPEN,80250,RICHLAND,30083,USA,33.97309,-81.01917,711310,"PROMOTERS OF PERFORMING ARTS, SPORTS, AND SIMILAR EVENTS WITH FACILITIES",http://facilities.gamecocksonline.com/williams-brice-stadium-new.html
-10016239.46,4180348.989,141,171,LIBERTY BOWL MEMORIAL STADIUM,335 SOUTH HOLLYWOOD STREET,MEMPHIS,TN,38104,5923,(901) 729-4344,SINGLE USE,OPEN,61000,SHELBY,19165,USA,35.12108998,-89.97740999,711310,"PROMOTERS OF PERFORMING ARTS, SPORTS, AND SIMILAR EVENTS WITH FACILITIES",https://gotigersgo.com/facilities/?id=8
-9342486.038,4294428.456,142,172,NEYLAND STADIUM,1600 PHILLIP FULMER WAY,KNOXVILLE,TN,37996,NOT AVAILABLE,(865) 974-2491,SINGLE USE,OPEN,102455,KNOX,31107,USA,35.95498,-83.92498,711310,"PROMOTERS OF PERFORMING ARTS, SPORTS, AND SIMILAR EVENTS WITH FACILITIES",https://utsports.com/facilities/?id=8
-9663525.265,4320457.733,143,173,VANDERBILT STADIUM,JESS NEELY DRIVE AND NATCHEZ TRANCE,NASHVILLE,TN,37212,NOT AVAILABLE,(615) 322-4653,SINGLE USE,OPEN,40550,DAVIDSON,47037,USA,36.14402938,-86.80892444,711310,"PROMOTERS OF PERFORMING ARTS, SPORTS, AND SIMILAR EVENTS WITH FACILITIES",https://vucommodores.com/sports/2018/7/10/facilities-vand-stadium-html.aspx
-9614457.366,4280157.751,144,174,"JOHNNY ""RED"" FLOYD STADIUM",FAULKINBERRY DRIVE AND NORMAL WAY,MURFREESBORO,TN,37132,NOT AVAILABLE,(615) 898-2570,SINGLE USE,OPEN,30788,RUTHERFORD,37161,USA,35.85114,-86.36814,711310,"PROMOTERS OF PERFORMING ARTS, SPORTS, AND SIMILAR EVENTS WITH FACILITIES",https://goblueraiders.com/sports/2014/7/9/FB_0709140906.aspx
-10879535.99,3540063.56,145,175,DARRELL K. ROYAL-TEXAS MEMORIAL STADIUM,2139 SAN JACINTO BLVD,AUSTIN,TX,78712,NOT AVAILABLE,(512) 471-7437,SINGLE USE,OPEN,100119,TRAVIS,48453,USA,30.28365619,-97.73253462,711310,"PROMOTERS OF PERFORMING ARTS, SPORTS, AND SIMILAR EVENTS WITH FACILITIES",https://texassports.com/sports/2013/7/24/facilities_0724133148.aspx?id=205
-11340441.27,3974025.833,146,177,JONES AT&T STADIUM,2626 MAC DAVIS LANE,LUBBOCK,TX,79409,NOT AVAILABLE,(806) 742-3355,SINGLE USE,OPEN,60454,LUBBOCK,48303,USA,33.5910837,-101.8729172,711310,"PROMOTERS OF PERFORMING ARTS, SPORTS, AND SIMILAR EVENTS WITH FACILITIES",http://www.texastech.com/facilities/fac-jones-stadium.html
