city,city_ascii,state_id,state_name,county_fips,county_name,lat,lng
Carlisle,Carlisle,AR,Arkansas,5085,Lonoke,34.7947,-91.7361
McAdoo,McAdoo,PA,Pennsylvania,42107,Schuylkill,40.9009,-75.9924
Plainview,Plainview,TN,Tennessee,47173,Union,36.1808,-83.7931
Walden,Walden,TN,Tennessee,47065,Hamilton,35.1635,-85.3098
Helmetta,Helmetta,NJ,New Jersey,34023,Middlesex,40.3777,-74.4239
Farmington,Farmington,MS,Mississippi,28003,Alcorn,34.9224,-88.4432
Glendale,Glendale,MS,Mississippi,28035,Forrest,31.368,-89.3086
Garyville,Garyville,LA,Louisiana,22095,St. John the Baptist,30.0688,-90.6285
Reed Creek,Reed Creek,GA,Georgia,13147,Hart,34.4395,-82.9103
Bottineau,Bottineau,ND,North Dakota,38009,Bottineau,48.8248,-100.4425
Ware Shoals,Ware Shoals,SC,South Carolina,45047,Greenwood,34.3922,-82.2421
Manchester,Manchester,MI,Michigan,26161,Washtenaw,42.1484,-84.0346
Freeland,Freeland,WA,Washington,53029,Island,48.0185,-122.5358
Brewster,Brewster,OH,Ohio,39151,Stark,40.7135,-81.5992
Townsend,Townsend,MT,Montana,30007,Broadwater,46.3192,-111.5197
Eglin AFB,Eglin AFB,FL,Florida,12091,Okaloosa,30.4592,-86.5499
New Ellenton,New Ellenton,SC,South Carolina,45003,Aiken,33.4198,-81.6825
New Glarus,New Glarus,WI,Wisconsin,55045,Green,42.813,-89.6337
Stonybrook,Stonybrook,PA,Pennsylvania,42133,York,39.9798,-76.6318
Evansburg,Evansburg,PA,Pennsylvania,42091,Montgomery,40.1899,-75.4348
Millville,Millville,UT,Utah,49005,Cache,41.685,-111.8212
Lake Wazeecha,Lake Wazeecha,WI,Wisconsin,55141,Wood,44.3709,-89.7551
Elmendorf,Elmendorf,TX,Texas,48029,Bexar,29.258,-98.3219
Morris,Morris,AL,Alabama,1073,Jefferson,33.7467,-86.8037
Maple Lake,Maple Lake,MN,Minnesota,27171,Wright,45.2334,-94.0059
Caryville,Caryville,TN,Tennessee,47013,Campbell,36.3252,-84.2198
Laymantown,Laymantown,VA,Virginia,51023,Botetourt,37.3628,-79.8525
Albany,Albany,IN,Indiana,18035,Delaware,40.3056,-85.2331
Parma,Parma,ID,Idaho,16027,Canyon,43.7863,-116.9428
Marlborough,Marlborough,MO,Missouri,29189,St. Louis,38.5683,-90.3393
Berkeley Lake,Berkeley Lake,GA,Georgia,13135,Gwinnett,33.9805,-84.1839
Barahona,Barahona,PR,Puerto Rico,72101,Morovis,18.3523,-66.4442
Morenci,Morenci,MI,Michigan,26091,Lenawee,41.7226,-84.2169
Lewistown,Lewistown,IL,Illinois,17057,Fulton,40.3968,-90.1555
Arlington,Arlington,MN,Minnesota,27143,Sibley,44.6083,-94.0766
Chester,Chester,CA,California,6063,Plumas,40.3017,-121.2339
Cloverdale,Cloverdale,IN,Indiana,18133,Putnam,39.5211,-86.7995
Borrego Springs,Borrego Springs,CA,California,6073,San Diego,33.241,-116.3571
Rockport,Rockport,IN,Indiana,18147,Spencer,37.8896,-87.0542
Kingsbury,Kingsbury,NV,Nevada,32005,Douglas,38.9909,-119.8837
Long Beach,Long Beach,MD,Maryland,24009,Calvert,38.4568,-76.4737
Toledo,Toledo,IA,Iowa,19171,Tama,41.9902,-92.5803
Haverhill,Haverhill,FL,Florida,12099,Palm Beach,26.6909,-80.1217
Lafourche Crossing,Lafourche Crossing,LA,Louisiana,22057,Lafourche,29.7675,-90.7697
Fannett,Fannett,TX,Texas,48245,Jefferson,29.925,-94.2389
Lakin,Lakin,KS,Kansas,20093,Kearny,37.94,-101.2585
Piketon,Piketon,OH,Ohio,39131,Pike,39.0649,-82.9985
Coaldale,Coaldale,PA,Pennsylvania,42107,Schuylkill,40.8197,-75.9161
Lorenz Park,Lorenz Park,NY,New York,36021,Columbia,42.2669,-73.77
Clinton,Clinton,WI,Wisconsin,55105,Rock,42.5574,-88.8679
Varnell,Varnell,GA,Georgia,13313,Whitfield,34.9015,-84.9645
Lipscomb,Lipscomb,AL,Alabama,1073,Jefferson,33.4261,-86.926
Rising Sun,Rising Sun,IN,Indiana,18115,Ohio,38.9531,-84.8545
Granby,Granby,CO,Colorado,8049,Grand,40.0648,-105.9194
Cherryvale,Cherryvale,KS,Kansas,20125,Montgomery,37.2694,-95.554
Malad City,Malad City,ID,Idaho,16071,Oneida,42.1903,-112.25
Ridgetop,Ridgetop,TN,Tennessee,47147,Robertson,36.4045,-86.7681
Howard Lake,Howard Lake,MN,Minnesota,27171,Wright,45.0604,-94.067
China Lake Acres,China Lake Acres,CA,California,6029,Kern,35.6387,-117.7667
Aviston,Aviston,IL,Illinois,17027,Clinton,38.6162,-89.6087
Santa Nella,Santa Nella,CA,California,6047,Merced,37.1014,-121.0153
Emajagua,Emajagua,PR,Puerto Rico,72095,Maunabo,18.0015,-65.8829
Dublin,Dublin,PA,Pennsylvania,42017,Bucks,40.373,-75.204
Wewahitchka,Wewahitchka,FL,Florida,12045,Gulf,30.1148,-85.1935
Montegut,Montegut,LA,Louisiana,22109,Terrebonne,29.4656,-90.5617
Tavernier,Tavernier,FL,Florida,12087,Monroe,25.0188,-80.5132
Solomons,Solomons,MD,Maryland,24009,Calvert,38.3373,-76.4611
Wrightsville,Wrightsville,AR,Arkansas,5119,Pulaski,34.6109,-92.2136
Brighton,Brighton,IL,Illinois,17117,Macoupin,39.0405,-90.1408
Johnson City,Johnson City,TX,Texas,48031,Blanco,30.2742,-98.4063
Liberty,Liberty,KY,Kentucky,21045,Casey,37.3206,-84.9285
Reinholds,Reinholds,PA,Pennsylvania,42071,Lancaster,40.2697,-76.1218
Owens Cross Roads,Owens Cross Roads,AL,Alabama,1089,Madison,34.5845,-86.4574
Atlantis,Atlantis,FL,Florida,12099,Palm Beach,26.5962,-80.1031
Elkton,Elkton,KY,Kentucky,21219,Todd,36.8135,-87.161
Anchor Point,Anchor Point,AK,Alaska,2122,Kenai Peninsula,59.7703,-151.7052
Belford,Belford,NJ,New Jersey,34025,Monmouth,40.4262,-74.0803
Glenwood,Glenwood,AR,Arkansas,5109,Pike,34.3279,-93.5309
Redgranite,Redgranite,WI,Wisconsin,55137,Waushara,44.0513,-89.1058
North Beach Haven,North Beach Haven,NJ,New Jersey,34029,Ocean,39.6008,-74.2123
Rouses Point,Rouses Point,NY,New York,36019,Clinton,44.9933,-73.3633
Salt Creek Commons,Salt Creek Commons,IN,Indiana,18127,Porter,41.5112,-87.1412
Demorest,Demorest,GA,Georgia,13137,Habersham,34.5648,-83.5424
Orleans,Orleans,IN,Indiana,18117,Orange,38.6615,-86.4517
Palmer,Palmer,TX,Texas,48139,Ellis,32.4259,-96.6724
Vineyard Haven,Vineyard Haven,MA,Massachusetts,25007,Dukes,41.4565,-70.6069
Tennille,Tennille,GA,Georgia,13303,Washington,32.936,-82.8134
Jasonville,Jasonville,IN,Indiana,18055,Greene,39.162,-87.1998
Council Grove,Council Grove,KS,Kansas,20127,Morris,38.6623,-96.4917
Cabin John,Cabin John,MD,Maryland,24031,Montgomery,38.9743,-77.1635
Turner,Turner,OR,Oregon,41047,Marion,44.8489,-122.9517
Tremont,Tremont,IL,Illinois,17179,Tazewell,40.5249,-89.4902
Mason City,Mason City,IL,Illinois,17125,Mason,40.2022,-89.6974
Country Knolls,Country Knolls,NY,New York,36091,Saratoga,42.9141,-73.8062
Kahuku,Kahuku,HI,Hawaii,15003,Honolulu,21.6793,-157.9473
Mount Jackson,Mount Jackson,VA,Virginia,51171,Shenandoah,38.7394,-78.6513
Welch,Welch,WV,West Virginia,54047,McDowell,37.4455,-81.5722
Jal,Jal,NM,New Mexico,35025,Lea,32.1148,-103.19
Cedar Grove,Cedar Grove,WI,Wisconsin,55117,Sheboygan,43.5682,-87.8243
Landisville,Landisville,PA,Pennsylvania,42071,Lancaster,40.0902,-76.4063
Watchtower,Watchtower,NY,New York,36111,Ulster,41.6371,-74.2633
Madison,Madison,NC,North Carolina,37157,Rockingham,36.3868,-79.975
Ciales,Ciales,PR,Puerto Rico,72039,Ciales,18.3343,-66.4704
Vinita Park,Vinita Park,MO,Missouri,29189,St. Louis,38.6888,-90.3393
Ronan,Ronan,MT,Montana,30047,Lake,47.5287,-114.1005
Maple Plain,Maple Plain,MN,Minnesota,27053,Hennepin,45.0088,-93.6618
Hamilton City,Hamilton City,CA,California,6021,Glenn,39.7422,-122.0125
Arnold Line,Arnold Line,MS,Mississippi,28073,Lamar,31.3372,-89.3772
Hertford,Hertford,NC,North Carolina,37143,Perquimans,36.1813,-76.4673
Stanfield,Stanfield,OR,Oregon,41059,Umatilla,45.7849,-119.219
Huntington,Huntington,TX,Texas,48005,Angelina,31.2803,-94.5772
East Missoula,East Missoula,MT,Montana,30063,Missoula,46.8801,-113.9401
Wilmerding,Wilmerding,PA,Pennsylvania,42003,Allegheny,40.3942,-79.8101
Quitman,Quitman,MS,Mississippi,28023,Clarke,32.0417,-88.7202
Montz,Montz,LA,Louisiana,22089,St. Charles,30.0168,-90.4634
Unionville,Unionville,TN,Tennessee,47003,Bedford,35.6118,-86.5739
Horseshoe Bend,Horseshoe Bend,AR,Arkansas,5065,Izard,36.2217,-91.7396
Breckinridge Center,Breckinridge Center,KY,Kentucky,21225,Union,37.682,-87.8656
Lake Lotawana,Lake Lotawana,MO,Missouri,29095,Jackson,38.902,-94.2626
Bell Canyon,Bell Canyon,CA,California,6111,Ventura,34.2081,-118.6876
Hickman,Hickman,KY,Kentucky,21075,Fulton,36.565,-89.1837
Kountze,Kountze,TX,Texas,48199,Hardin,30.3724,-94.3161
West Hamburg,West Hamburg,PA,Pennsylvania,42011,Berks,40.5524,-76.002
Pawnee,Pawnee,OK,Oklahoma,40117,Pawnee,36.3363,-96.8019
Jamestown,Jamestown,TN,Tennessee,47049,Fentress,36.4319,-84.9341
Williston Highlands,Williston Highlands,FL,Florida,12075,Levy,29.3336,-82.5357
Eureka Springs,Eureka Springs,AR,Arkansas,5015,Carroll,36.4105,-93.745
Helper,Helper,UT,Utah,49007,Carbon,39.6898,-110.8597
Cudjoe Key,Cudjoe Key,FL,Florida,12087,Monroe,24.6746,-81.4986
Conesus Lake,Conesus Lake,NY,New York,36051,Livingston,42.7756,-77.7135
Braddock,Braddock,PA,Pennsylvania,42003,Allegheny,40.4018,-79.8688
Jonestown,Jonestown,TX,Texas,48453,Travis,30.4754,-97.9297
Belvedere,Belvedere,CA,California,6041,Marin,37.8735,-122.4662
Shinnston,Shinnston,WV,West Virginia,54033,Harrison,39.3923,-80.2989
San Juan Bautista,San Juan Bautista,CA,California,6069,San Benito,36.8455,-121.538
Belville,Belville,NC,North Carolina,37019,Brunswick,34.2194,-77.9984
East Helena,East Helena,MT,Montana,30049,Lewis and Clark,46.585,-111.9158
Maysville,Maysville,GA,Georgia,13011,Banks,34.2557,-83.5521
Cumberland,Cumberland,WI,Wisconsin,55005,Barron,45.5361,-92.0289
Falmouth,Falmouth,KY,Kentucky,21191,Pendleton,38.6708,-84.331
Angola,Angola,NY,New York,36029,Erie,42.6379,-79.0295
Smoke Rise,Smoke Rise,AL,Alabama,1009,Blount,33.8789,-86.824
Hanley Hills,Hanley Hills,MO,Missouri,29189,St. Louis,38.6856,-90.3249
Gila Bend,Gila Bend,AZ,Arizona,4013,Maricopa,32.9662,-112.7155
Westport,Westport,WA,Washington,53027,Grays Harbor,46.8917,-124.1118
Bowdon,Bowdon,GA,Georgia,13045,Carroll,33.5378,-85.2539
Willow Springs,Willow Springs,MO,Missouri,29091,Howell,36.9878,-91.9621
New Boston,New Boston,OH,Ohio,39145,Scioto,38.7516,-82.9351
Poquonock Bridge,Poquonock Bridge,CT,Connecticut,9011,New London,41.3379,-72.0175
Oakbrook Terrace,Oakbrook Terrace,IL,Illinois,17043,DuPage,41.8539,-87.9685
Kure Beach,Kure Beach,NC,North Carolina,37129,New Hanover,34.0003,-77.9077
Nisswa,Nisswa,MN,Minnesota,27035,Crow Wing,46.5003,-94.2977
South Zanesville,South Zanesville,OH,Ohio,39119,Muskingum,39.9036,-82.0178
North Pole,North Pole,AK,Alaska,2090,Fairbanks North Star,64.753,-147.36
Josephine,Josephine,TX,Texas,48085,Collin,33.0618,-96.3186
Manahawkin,Manahawkin,NJ,New Jersey,34029,Ocean,39.6931,-74.2493
Chouteau,Chouteau,OK,Oklahoma,40097,Mayes,36.1884,-95.3362
Graysville,Graysville,AL,Alabama,1073,Jefferson,33.6583,-86.9674
Malone,Malone,FL,Florida,12063,Jackson,30.9589,-85.1622
Milford,Milford,NE,Nebraska,31159,Seward,40.7722,-97.0535
Laguna Heights,Laguna Heights,TX,Texas,48061,Cameron,26.081,-97.2592
Williamsport,Williamsport,MD,Maryland,24043,Washington,39.5974,-77.818
Calwa,Calwa,CA,California,6019,Fresno,36.7136,-119.7607
Essex Fells,Essex Fells,NJ,New Jersey,34013,Essex,40.8271,-74.2798
Walnutport,Walnutport,PA,Pennsylvania,42095,Northampton,40.7514,-75.5955
Greenock,Greenock,PA,Pennsylvania,42003,Allegheny,40.3125,-79.8036
Lame Deer,Lame Deer,MT,Montana,30087,Rosebud,45.6176,-106.6134
Greenfield,Greenfield,TN,Tennessee,47183,Weakley,36.16,-88.8036
Geneva,Geneva,NE,Nebraska,31059,Fillmore,40.5308,-97.5974
Gurdon,Gurdon,AR,Arkansas,5019,Clark,33.9155,-93.1544
Marceline,Marceline,MO,Missouri,29115,Linn,39.7167,-92.9473
Granby,Granby,MO,Missouri,29145,Newton,36.9181,-94.2607
Patterson Tract,Patterson Tract,CA,California,6107,Tulare,36.3795,-119.2956
Astatula,Astatula,FL,Florida,12069,Lake,28.7065,-81.7346
New Eagle,New Eagle,PA,Pennsylvania,42125,Washington,40.2064,-79.9532
Fairbanks Ranch,Fairbanks Ranch,CA,California,6073,San Diego,32.9919,-117.1859
Lake Holiday,Lake Holiday,VA,Virginia,51069,Frederick,39.3092,-78.3245
Versailles,Versailles,IN,Indiana,18137,Ripley,39.0636,-85.2564
Cairo,Cairo,IL,Illinois,17003,Alexander,37.0062,-89.1819
Auburn,Auburn,MI,Michigan,26017,Bay,43.6021,-84.0757
Houston,Houston,MO,Missouri,29215,Texas,37.3212,-91.9611
Rockwell City,Rockwell City,IA,Iowa,19025,Calhoun,42.3981,-94.6289
Naples,Naples,UT,Utah,49047,Uintah,40.4318,-109.4913
Mineralwells,Mineralwells,WV,West Virginia,54107,Wood,39.1807,-81.513
Galesburg,Galesburg,MI,Michigan,26077,Kalamazoo,42.2911,-85.4182
Cabool,Cabool,MO,Missouri,29215,Texas,37.1262,-92.1032
Horse Pasture,Horse Pasture,VA,Virginia,51089,Henry,36.6313,-79.9514
Cowarts,Cowarts,AL,Alabama,1069,Houston,31.2041,-85.3062
Spencerville,Spencerville,MD,Maryland,24031,Montgomery,39.119,-76.9828
Columbus Grove,Columbus Grove,OH,Ohio,39137,Putnam,40.9205,-84.0598
Fifth Street,Fifth Street,TX,Texas,48157,Fort Bend,29.5982,-95.5519
Columbus,Columbus,MT,Montana,30095,Stillwater,45.636,-109.2488
Honokaa,Honokaa,HI,Hawaii,15001,Hawaii,20.0746,-155.4656
Cambridge,Cambridge,IL,Illinois,17073,Henry,41.2984,-90.1907
Pecatonica,Pecatonica,IL,Illinois,17201,Winnebago,42.3087,-89.3577
Tracy,Tracy,MN,Minnesota,27083,Lyon,44.239,-95.6153
Elsberry,Elsberry,MO,Missouri,29113,Lincoln,39.1683,-90.7879
Southmont,Southmont,PA,Pennsylvania,42021,Cambria,40.3108,-78.9327
Ord,Ord,NE,Nebraska,31175,Valley,41.5995,-98.9169
River Heights,River Heights,UT,Utah,49005,Cache,41.7219,-111.8195
Seneca,Seneca,KS,Kansas,20131,Nemaha,39.8376,-96.0689
Oakley,Oakley,KS,Kansas,20109,Logan,39.1234,-100.8451
Fritz Creek,Fritz Creek,AK,Alaska,2122,Kenai Peninsula,59.747,-151.2884
Coal Grove,Coal Grove,OH,Ohio,39087,Lawrence,38.4976,-82.6423
Morrisville,Morrisville,VT,Vermont,50015,Lamoille,44.5583,-72.5933
Holcomb,Holcomb,KS,Kansas,20055,Finney,37.9864,-100.9937
Weatherby Lake,Weatherby Lake,MO,Missouri,29165,Platte,39.2365,-94.696
Stevensville,Stevensville,MT,Montana,30081,Ravalli,46.511,-114.0788
Lincoln Beach,Lincoln Beach,OR,Oregon,41041,Lincoln,44.8746,-124.031
New Haven,New Haven,MO,Missouri,29071,Franklin,38.6048,-91.2179
Cardington,Cardington,OH,Ohio,39117,Morrow,40.498,-82.8937
Blanco,Blanco,TX,Texas,48031,Blanco,30.0987,-98.4169
Lyman,Lyman,WY,Wyoming,56041,Uinta,41.3275,-110.2975
Anthony,Anthony,KS,Kansas,20077,Harper,37.1573,-98.0408
Topton,Topton,PA,Pennsylvania,42011,Berks,40.5032,-75.7024
Kirbyville,Kirbyville,TX,Texas,48241,Jasper,30.6578,-93.9001
Dolgeville,Dolgeville,NY,New York,36043,Herkimer,43.1031,-74.7749
Wellington,Wellington,TX,Texas,48087,Collingsworth,34.8538,-100.2141
Seneca Knolls,Seneca Knolls,NY,New York,36067,Onondaga,43.12,-76.2874
Sac City,Sac City,IA,Iowa,19161,Sac,42.4217,-94.9979
Pegram,Pegram,TN,Tennessee,47021,Cheatham,36.1037,-87.0565
Robesonia,Robesonia,PA,Pennsylvania,42011,Berks,40.3495,-76.1391
Conway,Conway,PA,Pennsylvania,42007,Beaver,40.6674,-80.2411
Greensburg,Greensburg,KY,Kentucky,21087,Green,37.2599,-85.4966
Porter Heights,Porter Heights,TX,Texas,48339,Montgomery,30.1501,-95.3217
Glen Rock,Glen Rock,PA,Pennsylvania,42133,York,39.7935,-76.7307
Fairplains,Fairplains,NC,North Carolina,37193,Wilkes,36.1954,-81.1559
Shadybrook,Shadybrook,TX,Texas,48073,Cherokee,32.1108,-95.4212
Drexel,Drexel,OH,Ohio,39113,Montgomery,39.7382,-84.2931
Colfax,Colfax,IA,Iowa,19099,Jasper,41.68,-93.2386
Stephens City,Stephens City,VA,Virginia,51069,Frederick,39.0902,-78.223
Pardeeville,Pardeeville,WI,Wisconsin,55021,Columbia,43.5359,-89.301
Marshall,Marshall,VA,Virginia,51061,Fauquier,38.8661,-77.8453
Las Marías,Las Marias,PR,Puerto Rico,72011,Añasco,18.2928,-67.145
Midway,Midway,PA,Pennsylvania,42001,Adams,39.8039,-77.0052
Midway,Midway,GA,Georgia,13179,Liberty,31.8003,-81.419
Cape Carteret,Cape Carteret,NC,North Carolina,37031,Carteret,34.6973,-77.0572
McCamey,McCamey,TX,Texas,48461,Upton,31.1325,-102.22
Olton,Olton,TX,Texas,48279,Lamb,34.1802,-102.137
New Stanton,New Stanton,PA,Pennsylvania,42129,Westmoreland,40.2237,-79.6086
San Ysidro,San Ysidro,NM,New Mexico,35013,Doña Ana,32.3568,-106.8129
Simmesport,Simmesport,LA,Louisiana,22009,Avoyelles,30.9805,-91.8143
Kohler,Kohler,WI,Wisconsin,55117,Sheboygan,43.7364,-87.7795
St. George,St. George,MO,Missouri,29189,St. Louis,38.5376,-90.312
Jacksboro,Jacksboro,TN,Tennessee,47013,Campbell,36.3352,-84.1928
Stratford,Stratford,TX,Texas,48421,Sherman,36.3376,-102.076
Lake Summerset,Lake Summerset,IL,Illinois,17201,Winnebago,42.4521,-89.3984
Kerhonkson,Kerhonkson,NY,New York,36111,Ulster,41.7797,-74.2956
Burnt Store Marina,Burnt Store Marina,FL,Florida,12071,Lee,26.7645,-82.0507
Thorsby,Thorsby,AL,Alabama,1021,Chilton,32.917,-86.7203
Wilsonville,Wilsonville,AL,Alabama,1117,Shelby,33.2351,-86.4882
Chevy Chase Village,Chevy Chase Village,MD,Maryland,24031,Montgomery,38.9698,-77.0793
Bellerose Terrace,Bellerose Terrace,NY,New York,36059,Nassau,40.7221,-73.7252
Ganado,Ganado,TX,Texas,48239,Jackson,29.0413,-96.511
Imperial,Imperial,NE,Nebraska,31029,Chase,40.5145,-101.6374
Three Forks,Three Forks,MT,Montana,30031,Gallatin,45.89,-111.5522
Leonard,Leonard,TX,Texas,48147,Fannin,33.383,-96.2467
Hale Center,Hale Center,TX,Texas,48189,Hale,34.0662,-101.8462
Buena Vista,Buena Vista,GA,Georgia,13197,Marion,32.3188,-84.5177
Jermyn,Jermyn,PA,Pennsylvania,42069,Lackawanna,41.5274,-75.5455
Rosemount,Rosemount,OH,Ohio,39145,Scioto,38.7812,-82.9664
Postville,Postville,IA,Iowa,19005,Allamakee,43.084,-91.5683
Tigerville,Tigerville,SC,South Carolina,45045,Greenville,35.0669,-82.3695
Clancy,Clancy,MT,Montana,30043,Jefferson,46.4493,-112.0029
Ida Grove,Ida Grove,IA,Iowa,19093,Ida,42.3439,-95.4732
Lisbon,Lisbon,ND,North Dakota,38073,Ransom,46.4385,-97.6841
Yorktown,Yorktown,TX,Texas,48123,DeWitt,28.9829,-97.505
West Branch,West Branch,MI,Michigan,26129,Ogemaw,44.2736,-84.2362
Hinckley,Hinckley,IL,Illinois,17037,DeKalb,41.7714,-88.6397
Snow Hill,Snow Hill,MD,Maryland,24047,Worcester,38.1654,-75.3968
McDonald,McDonald,PA,Pennsylvania,42125,Washington,40.3701,-80.2323
Bellevue,Bellevue,IL,Illinois,17143,Peoria,40.6877,-89.6732
Newburgh Heights,Newburgh Heights,OH,Ohio,39035,Cuyahoga,41.4509,-81.6627
Bellport,Bellport,NY,New York,36103,Suffolk,40.7547,-72.9423
Veedersburg,Veedersburg,IN,Indiana,18045,Fountain,40.114,-87.2568
Lawai,Lawai,HI,Hawaii,15007,Kauai,21.9203,-159.5006
Raven,Raven,VA,Virginia,51185,Tazewell,37.0937,-81.8601
St. Croix Falls,St. Croix Falls,WI,Wisconsin,55095,Polk,45.41,-92.6268
West End,West End,NY,New York,36077,Otsego,42.4667,-75.0969
Cherokee,Cherokee,NC,North Carolina,37173,Swain,35.486,-83.3011
Hanscom AFB,Hanscom AFB,MA,Massachusetts,25017,Middlesex,42.4582,-71.2793
Troup,Troup,TX,Texas,48423,Smith,32.145,-95.1229
Hopwood,Hopwood,PA,Pennsylvania,42051,Fayette,39.8773,-79.7017
Esko,Esko,MN,Minnesota,27017,Carlton,46.71,-92.3721
Pearson,Pearson,GA,Georgia,13003,Atkinson,31.297,-82.8544
Ninety Six,Ninety Six,SC,South Carolina,45047,Greenwood,34.1696,-82.024
Aquebogue,Aquebogue,NY,New York,36103,Suffolk,40.9425,-72.6149
East McKeesport,East McKeesport,PA,Pennsylvania,42003,Allegheny,40.3849,-79.8073
Afton,Afton,WY,Wyoming,56023,Lincoln,42.7271,-110.9315
South Deerfield,South Deerfield,MA,Massachusetts,25011,Franklin,42.4795,-72.5947
Gotha,Gotha,FL,Florida,12095,Orange,28.5307,-81.5191
Halstead,Halstead,KS,Kansas,20079,Harvey,37.9999,-97.5102
Lake Odessa,Lake Odessa,MI,Michigan,26067,Ionia,42.7824,-85.1374
North Beach,North Beach,MD,Maryland,24009,Calvert,38.708,-76.5347
Erath,Erath,LA,Louisiana,22113,Vermilion,29.9587,-92.0371
Little River-Academy,Little River-Academy,TX,Texas,48027,Bell,30.9876,-97.3531
Mountain Lake,Mountain Lake,MN,Minnesota,27033,Cottonwood,43.9414,-94.9273
Homosassa,Homosassa,FL,Florida,12017,Citrus,28.7849,-82.6079
Rafael González,Rafael Gonzalez,PR,Puerto Rico,72065,Hatillo,18.4264,-66.7873
Creola,Creola,AL,Alabama,1097,Mobile,30.8903,-88.01
Fairview-Ferndale,Fairview-Ferndale,PA,Pennsylvania,42097,Northumberland,40.7803,-76.5754
Washburn,Washburn,WI,Wisconsin,55007,Bayfield,46.6769,-90.9017
Banks,Banks,OR,Oregon,41067,Washington,45.6148,-123.1064
Ocean Gate,Ocean Gate,NJ,New Jersey,34029,Ocean,39.9268,-74.135
North Corbin,North Corbin,KY,Kentucky,21125,Laurel,36.9649,-84.0973
Estill Springs,Estill Springs,TN,Tennessee,47051,Franklin,35.2753,-86.1395
Gwinn,Gwinn,MI,Michigan,26103,Marquette,46.2913,-87.4372
Seabrook Farms,Seabrook Farms,NJ,New Jersey,34011,Cumberland,39.5015,-75.219
West Hill,West Hill,OH,Ohio,39155,Trumbull,41.23,-80.5269
Eddington,Eddington,PA,Pennsylvania,42017,Bucks,40.0865,-74.9445
Laurel Hollow,Laurel Hollow,NY,New York,36059,Nassau,40.8541,-73.4755
Rouse,Rouse,CA,California,6099,Stanislaus,37.6196,-121.0084
Flying Hills,Flying Hills,PA,Pennsylvania,42011,Berks,40.2787,-75.9164
Star City,Star City,AR,Arkansas,5079,Lincoln,33.9408,-91.84
Bodfish,Bodfish,CA,California,6029,Kern,35.5765,-118.4764
Sea Isle City,Sea Isle City,NJ,New Jersey,34009,Cape May,39.1523,-74.6976
Cuba City,Cuba City,WI,Wisconsin,55043,Grant,42.6036,-90.4316
Hughesville,Hughesville,PA,Pennsylvania,42081,Lycoming,41.239,-76.7254
Kahoka,Kahoka,MO,Missouri,29045,Clark,40.4236,-91.7187
Oakwood Hills,Oakwood Hills,IL,Illinois,17111,McHenry,42.2478,-88.2401
Jonestown,Jonestown,PA,Pennsylvania,42075,Lebanon,40.4129,-76.4807
Volga,Volga,SD,South Dakota,46011,Brookings,44.3232,-96.9223
Pennville,Pennville,PA,Pennsylvania,42133,York,39.788,-76.9906
Woodlands,Woodlands,CA,California,6079,San Luis Obispo,35.0289,-120.5524
Rankin,Rankin,PA,Pennsylvania,42003,Allegheny,40.411,-79.8811
Pojoaque,Pojoaque,NM,New Mexico,35049,Santa Fe,35.8962,-106.0105
North York,North York,PA,Pennsylvania,42133,York,39.978,-76.7309
Beresford,Beresford,SD,South Dakota,46127,Union,43.0797,-96.7802
Lexington,Lexington,IL,Illinois,17113,McLean,40.647,-88.7841
Jarales,Jarales,NM,New Mexico,35061,Valencia,34.6147,-106.7631
Hurlock,Hurlock,MD,Maryland,24019,Dorchester,38.6268,-75.864
Mannington,Mannington,WV,West Virginia,54049,Marion,39.5274,-80.3409
Columbia City,Columbia City,OR,Oregon,41009,Columbia,45.895,-122.8115
Vinton,Vinton,TX,Texas,48141,El Paso,31.9597,-106.5935
Leipsic,Leipsic,OH,Ohio,39137,Putnam,41.1096,-83.9674
Hamlin,Hamlin,TX,Texas,48253,Jones,32.8898,-100.1329
Tyler Run,Tyler Run,PA,Pennsylvania,42133,York,39.9304,-76.7011
Kiefer,Kiefer,OK,Oklahoma,40037,Creek,35.9439,-96.0527
Pine Level,Pine Level,NC,North Carolina,37101,Johnston,35.503,-78.2494
